timestamp,location,vehicle_count,average_speed_kmph,traffic_condition,weather
2026-01-03 09:51:00,Palani Road,157,40.46,Free Flow,Cloudy
2026-01-03 10:10:00,RM Colony,71,53.03,Jam,Rainy
2026-01-03 10:14:00,Trichy Road,150,32.34,Moderate,Rainy
2026-01-03 10:25:00,SPM Nagar,72,53.19,Heavy,Cloudy
2026-01-03 10:29:00,RM Colony,192,59.3,Moderate,Cloudy
2026-01-03 10:56:00,SPM Nagar,164,19.48,Moderate,Cloudy
2026-01-03 10:57:00,SPM Nagar,62,51.21,Free Flow,Rainy
2026-01-03 11:07:00,Oddanchatram Road,17,65.84,Heavy,Rainy
2026-01-03 11:18:00,SPM Nagar,107,46.39,Jam,Rainy
2026-01-03 11:21:00,Batlagundu Road,116,33.87,Heavy,Clear
2026-01-03 11:21:00,Palani Road,65,62.39,Jam,Clear
2026-01-03 11:21:00,Dindigul Bus Stand,140,58.95,Moderate,Rainy
2026-01-03 11:23:00,Oddanchatram Road,100,23.67,Heavy,Clear
2026-01-03 11:24:00,Nagalk Nagar,146,61.36,Jam,Cloudy
2026-01-03 11:36:00,SPM Nagar,175,69.22,Moderate,Cloudy
2026-01-03 11:38:00,Trichy Road,166,27.43,Jam,Cloudy
2026-01-03 11:41:00,Oddanchatram Road,53,22.69,Free Flow,Rainy
2026-01-03 11:45:00,RM Colony,116,48.75,Free Flow,Rainy
2026-01-03 11:49:00,Dindigul Bus Stand,111,25.78,Jam,Clear
2026-01-03 11:53:00,Trichy Road,72,39.1,Jam,Cloudy
2026-01-03 11:55:00,RM Colony,191,33.95,Free Flow,Clear
2026-01-03 12:03:00,RM Colony,166,15.83,Heavy,Clear
2026-01-03 12:07:00,RM Colony,126,35.59,Jam,Cloudy
2026-01-03 12:07:00,Begampur,134,28.68,Jam,Clear
2026-01-03 12:10:00,RM Colony,131,28.0,Moderate,Rainy
2026-01-03 12:12:00,SPM Nagar,13,61.61,Jam,Cloudy
2026-01-03 12:17:00,Nagalk Nagar,114,20.09,Free Flow,Cloudy
2026-01-03 12:23:00,Trichy Road,183,32.01,Jam,Cloudy
2026-01-03 12:30:00,Dindigul Bus Stand,131,59.2,Jam,Rainy
2026-01-03 12:47:00,RM Colony,24,37.97,Jam,Cloudy
2026-01-03 13:01:00,Palani Road,146,63.47,Free Flow,Rainy
2026-01-03 13:02:00,Palani Road,42,42.36,Heavy,Rainy
2026-01-03 13:08:00,Oddanchatram Road,182,58.44,Free Flow,Clear
2026-01-03 13:15:00,Natham Road,81,19.51,Heavy,Rainy
2026-01-03 13:37:00,Begampur,153,28.63,Free Flow,Clear
2026-01-03 13:53:00,Dindigul Bus Stand,67,60.25,Free Flow,Cloudy
2026-01-03 13:56:00,RM Colony,69,31.07,Jam,Rainy
2026-01-03 14:01:00,Trichy Road,151,32.07,Heavy,Rainy
2026-01-03 14:05:00,SPM Nagar,19,19.57,Free Flow,Clear
2026-01-03 14:10:00,Begampur,19,21.59,Moderate,Clear
2026-01-03 14:29:00,Palani Road,20,20.4,Free Flow,Cloudy
2026-01-03 14:30:00,Dindigul Bus Stand,178,38.79,Jam,Cloudy
2026-01-03 14:34:00,Trichy Road,142,35.83,Moderate,Cloudy
2026-01-03 14:43:00,Trichy Road,143,48.11,Jam,Cloudy
2026-01-03 14:57:00,Dindigul Bus Stand,25,53.57,Jam,Clear
2026-01-03 15:02:00,RM Colony,106,43.43,Heavy,Clear
2026-01-03 15:08:00,RM Colony,17,27.31,Moderate,Clear
2026-01-03 15:16:00,Nagalk Nagar,88,25.62,Free Flow,Clear
2026-01-03 15:33:00,Batlagundu Road,115,66.21,Heavy,Clear
2026-01-03 15:43:00,Begampur,148,64.36,Heavy,Clear
2026-01-03 15:45:00,SPM Nagar,145,34.59,Free Flow,Clear
2026-01-03 15:54:00,SPM Nagar,177,41.6,Heavy,Clear
2026-01-03 15:58:00,RM Colony,77,50.05,Jam,Cloudy
2026-01-03 16:01:00,Dindigul Bus Stand,79,66.65,Moderate,Rainy
2026-01-03 16:04:00,Begampur,106,60.35,Moderate,Cloudy
2026-01-03 16:11:00,Batlagundu Road,28,20.45,Moderate,Clear
2026-01-03 16:15:00,Dindigul Bus Stand,86,16.29,Moderate,Cloudy
2026-01-03 16:19:00,RM Colony,82,24.88,Free Flow,Rainy
2026-01-03 16:19:00,Trichy Road,37,50.88,Jam,Rainy
2026-01-03 16:30:00,Oddanchatram Road,44,46.39,Heavy,Clear
2026-01-03 16:51:00,RM Colony,44,22.65,Free Flow,Cloudy
2026-01-03 16:54:00,Batlagundu Road,32,49.84,Jam,Clear
2026-01-03 17:04:00,Nagalk Nagar,120,24.44,Free Flow,Cloudy
2026-01-03 17:07:00,Begampur,173,58.49,Heavy,Clear
2026-01-03 17:13:00,Oddanchatram Road,91,66.44,Jam,Clear
2026-01-03 17:27:00,Natham Road,55,61.38,Moderate,Clear
2026-01-03 17:32:00,Begampur,177,19.16,Heavy,Rainy
2026-01-03 17:42:00,RM Colony,117,15.02,Heavy,Cloudy
2026-01-03 17:50:00,Palani Road,168,15.53,Jam,Clear
2026-01-03 17:52:00,Nagalk Nagar,121,23.16,Free Flow,Cloudy
2026-01-03 17:58:00,Oddanchatram Road,164,50.22,Heavy,Rainy
2026-01-03 19:04:00,Begampur,134,61.13,Free Flow,Clear
2026-01-03 19:11:00,Nagalk Nagar,112,51.52,Free Flow,Clear
2026-01-03 19:11:00,Oddanchatram Road,176,66.99,Moderate,Cloudy
2026-01-03 19:12:00,Natham Road,190,18.08,Free Flow,Clear
2026-01-03 19:15:00,Trichy Road,79,28.63,Jam,Clear
2026-01-03 19:19:00,Begampur,34,15.61,Moderate,Cloudy
2026-01-03 19:20:00,Nagalk Nagar,90,44.44,Jam,Cloudy
2026-01-03 19:26:00,Batlagundu Road,114,39.95,Heavy,Rainy
2026-01-03 19:43:00,Natham Road,156,26.84,Moderate,Cloudy
2026-01-03 20:03:00,Trichy Road,142,21.19,Moderate,Rainy
2026-01-03 20:05:00,Nagalk Nagar,97,33.37,Jam,Clear
2026-01-03 20:07:00,Begampur,49,16.62,Free Flow,Rainy
2026-01-03 20:11:00,Nagalk Nagar,38,32.15,Free Flow,Cloudy
2026-01-03 20:25:00,Oddanchatram Road,125,54.0,Heavy,Cloudy
2026-01-03 20:33:00,Natham Road,101,27.22,Moderate,Cloudy
2026-01-03 20:35:00,Trichy Road,147,16.29,Free Flow,Cloudy
2026-01-03 20:50:00,Batlagundu Road,65,26.14,Jam,Clear
2026-01-03 20:53:00,Natham Road,57,59.2,Jam,Clear
2026-01-03 21:09:00,Palani Road,154,18.68,Jam,Clear
2026-01-03 21:12:00,SPM Nagar,94,46.6,Free Flow,Clear
2026-01-03 21:15:00,Dindigul Bus Stand,176,66.81,Free Flow,Clear
2026-01-03 21:26:00,Trichy Road,154,53.25,Moderate,Cloudy
2026-01-03 21:27:00,Batlagundu Road,159,17.6,Moderate,Cloudy
2026-01-03 21:30:00,Oddanchatram Road,58,32.34,Jam,Clear
2026-01-03 21:31:00,SPM Nagar,136,32.86,Heavy,Rainy
2026-01-03 21:32:00,Palani Road,138,30.75,Free Flow,Cloudy
2026-01-03 21:35:00,Batlagundu Road,157,35.05,Free Flow,Cloudy
2026-01-03 21:46:00,Begampur,190,65.75,Moderate,Rainy
2026-01-03 21:46:00,Trichy Road,71,37.87,Moderate,Clear
2026-01-03 21:47:00,Palani Road,24,24.46,Free Flow,Cloudy
2026-01-03 22:00:00,Trichy Road,32,31.32,Jam,Clear
2026-01-03 22:18:00,RM Colony,155,69.48,Moderate,Clear
2026-01-03 22:31:00,Natham Road,83,21.81,Heavy,Clear
2026-01-03 23:03:00,SPM Nagar,131,58.4,Heavy,Rainy
2026-01-03 23:25:00,Nagalk Nagar,139,27.27,Heavy,Rainy
2026-01-03 23:38:00,Nagalk Nagar,55,16.92,Moderate,Clear
2026-01-03 23:41:00,Trichy Road,193,23.16,Heavy,Cloudy
2026-01-03 23:47:00,Oddanchatram Road,67,28.06,Free Flow,Rainy
2026-01-03 23:55:00,Palani Road,21,32.87,Free Flow,Clear
2026-01-04 00:09:00,Batlagundu Road,124,33.92,Heavy,Cloudy
2026-01-04 00:16:00,Dindigul Bus Stand,32,44.66,Heavy,Rainy
2026-01-04 00:28:00,Trichy Road,19,27.73,Heavy,Rainy
2026-01-04 00:30:00,Oddanchatram Road,176,58.37,Moderate,Rainy
2026-01-04 00:52:00,Palani Road,100,62.61,Jam,Clear
2026-01-04 01:00:00,Oddanchatram Road,194,68.49,Free Flow,Rainy
2026-01-04 01:02:00,Nagalk Nagar,131,35.36,Moderate,Clear
2026-01-04 01:05:00,Batlagundu Road,11,47.19,Moderate,Rainy
2026-01-04 01:09:00,Palani Road,144,66.23,Jam,Cloudy
2026-01-04 01:35:00,SPM Nagar,172,38.44,Heavy,Clear
2026-01-04 01:47:00,Begampur,14,32.76,Jam,Clear
2026-01-04 01:58:00,Nagalk Nagar,106,32.49,Moderate,Clear
2026-01-04 01:58:00,Nagalk Nagar,51,67.7,Heavy,Rainy
2026-01-04 02:00:00,Natham Road,163,52.97,Jam,Clear
2026-01-04 02:05:00,Oddanchatram Road,28,66.8,Heavy,Rainy
2026-01-04 02:13:00,Dindigul Bus Stand,185,36.72,Jam,Clear
2026-01-04 02:22:00,Nagalk Nagar,93,32.4,Free Flow,Cloudy
2026-01-04 02:23:00,Begampur,29,29.8,Free Flow,Cloudy
2026-01-04 02:41:00,Palani Road,172,69.41,Jam,Clear
2026-01-04 02:43:00,Begampur,94,48.88,Free Flow,Clear
2026-01-04 02:53:00,Palani Road,136,23.84,Free Flow,Rainy
2026-01-04 02:56:00,Trichy Road,29,28.67,Heavy,Cloudy
2026-01-04 02:58:00,SPM Nagar,193,34.15,Free Flow,Rainy
2026-01-04 03:02:00,Begampur,137,15.85,Free Flow,Clear
2026-01-04 03:07:00,Nagalk Nagar,62,54.91,Jam,Cloudy
2026-01-04 03:25:00,Batlagundu Road,37,48.82,Jam,Rainy
2026-01-04 03:26:00,Oddanchatram Road,88,59.74,Jam,Cloudy
2026-01-04 03:36:00,Trichy Road,70,42.81,Free Flow,Cloudy
2026-01-04 03:37:00,SPM Nagar,160,21.77,Free Flow,Cloudy
2026-01-04 03:51:00,Natham Road,86,45.32,Moderate,Clear
2026-01-04 04:03:00,Palani Road,31,51.01,Moderate,Rainy
2026-01-04 04:04:00,Batlagundu Road,27,21.11,Free Flow,Cloudy
2026-01-04 04:20:00,Natham Road,136,58.3,Free Flow,Cloudy
2026-01-04 04:25:00,Oddanchatram Road,148,69.83,Heavy,Clear
2026-01-04 04:31:00,SPM Nagar,38,15.26,Jam,Cloudy
2026-01-04 04:34:00,Natham Road,106,30.11,Jam,Rainy
2026-01-04 04:47:00,Nagalk Nagar,150,16.45,Free Flow,Cloudy
2026-01-04 04:53:00,Dindigul Bus Stand,74,53.3,Moderate,Cloudy
2026-01-04 05:07:00,Natham Road,184,54.53,Moderate,Clear
2026-01-04 05:25:00,RM Colony,125,46.54,Free Flow,Clear
2026-01-04 05:50:00,Oddanchatram Road,180,34.17,Moderate,Clear
2026-01-04 06:14:00,Nagalk Nagar,39,60.13,Free Flow,Cloudy
2026-01-04 06:15:00,Begampur,158,23.33,Moderate,Cloudy
2026-01-04 06:26:00,Trichy Road,19,35.65,Free Flow,Cloudy
2026-01-04 06:27:00,Natham Road,178,42.68,Moderate,Clear
2026-01-04 06:31:00,Begampur,104,38.03,Heavy,Cloudy
2026-01-04 06:32:00,Natham Road,147,51.76,Free Flow,Cloudy
2026-01-04 07:09:00,Begampur,147,24.38,Free Flow,Rainy
2026-01-04 07:27:00,Begampur,195,21.59,Jam,Rainy
2026-01-04 08:00:00,SPM Nagar,127,49.64,Free Flow,Cloudy
2026-01-04 08:06:00,Batlagundu Road,146,21.53,Heavy,Rainy
2026-01-04 08:10:00,RM Colony,18,59.68,Moderate,Cloudy
2026-01-04 08:11:00,Oddanchatram Road,95,21.83,Free Flow,Cloudy
2026-01-04 08:13:00,Dindigul Bus Stand,129,59.24,Jam,Cloudy
2026-01-04 08:28:00,Oddanchatram Road,175,65.82,Jam,Rainy
2026-01-04 08:36:00,Dindigul Bus Stand,186,66.81,Free Flow,Clear
2026-01-04 08:42:00,SPM Nagar,157,28.21,Moderate,Cloudy
2026-01-04 09:04:00,Natham Road,23,28.79,Moderate,Rainy
2026-01-04 09:09:00,Dindigul Bus Stand,23,53.87,Moderate,Rainy
2026-01-04 09:13:00,RM Colony,58,68.98,Free Flow,Cloudy
2026-01-04 09:32:00,Dindigul Bus Stand,197,39.97,Free Flow,Rainy
2026-01-04 09:36:00,Nagalk Nagar,171,46.45,Jam,Rainy
2026-01-04 09:46:00,Palani Road,115,17.11,Heavy,Rainy
2026-01-04 10:03:00,Dindigul Bus Stand,83,25.56,Free Flow,Rainy
2026-01-04 10:04:00,Batlagundu Road,176,58.02,Heavy,Rainy
2026-01-04 10:19:00,Begampur,33,36.82,Moderate,Cloudy
2026-01-04 10:33:00,Batlagundu Road,171,69.29,Moderate,Rainy
2026-01-04 10:33:00,RM Colony,121,59.93,Jam,Rainy
2026-01-04 10:34:00,Trichy Road,17,58.27,Free Flow,Clear
2026-01-04 10:59:00,Natham Road,139,19.71,Free Flow,Cloudy
2026-01-04 11:02:00,Nagalk Nagar,195,66.67,Free Flow,Clear
2026-01-04 11:36:00,Nagalk Nagar,40,58.81,Free Flow,Rainy
2026-01-04 12:10:00,Oddanchatram Road,68,25.13,Moderate,Clear
2026-01-04 12:12:00,Nagalk Nagar,44,36.06,Free Flow,Cloudy
2026-01-04 12:14:00,Palani Road,181,68.25,Free Flow,Clear
2026-01-04 12:36:00,Dindigul Bus Stand,56,18.5,Jam,Clear
2026-01-04 12:37:00,RM Colony,77,30.25,Free Flow,Rainy
2026-01-04 12:52:00,Natham Road,36,25.62,Moderate,Cloudy
2026-01-04 13:10:00,Trichy Road,129,44.77,Moderate,Clear
2026-01-04 13:28:00,Trichy Road,158,34.92,Free Flow,Cloudy
2026-01-04 13:29:00,Dindigul Bus Stand,56,23.77,Heavy,Cloudy
2026-01-04 13:39:00,Begampur,127,47.21,Moderate,Clear
2026-01-04 13:43:00,Batlagundu Road,89,22.13,Jam,Rainy
2026-01-04 14:04:00,Palani Road,89,20.15,Moderate,Cloudy
2026-01-04 14:04:00,Oddanchatram Road,28,58.6,Jam,Rainy
2026-01-04 14:05:00,Dindigul Bus Stand,188,61.26,Jam,Clear
2026-01-04 14:08:00,Dindigul Bus Stand,125,38.18,Jam,Cloudy
2026-01-04 14:17:00,SPM Nagar,130,21.86,Free Flow,Rainy
2026-01-04 14:27:00,Begampur,99,24.67,Jam,Rainy
2026-01-04 14:28:00,Oddanchatram Road,150,48.42,Free Flow,Clear
2026-01-04 14:43:00,Nagalk Nagar,61,26.53,Free Flow,Clear
2026-01-04 14:47:00,Oddanchatram Road,22,45.04,Free Flow,Rainy
2026-01-04 14:55:00,Oddanchatram Road,54,25.51,Free Flow,Rainy
2026-01-04 14:56:00,Natham Road,149,29.79,Moderate,Rainy
2026-01-04 14:59:00,Dindigul Bus Stand,130,59.97,Moderate,Rainy
2026-01-04 15:14:00,RM Colony,148,60.76,Heavy,Rainy
2026-01-04 15:39:00,RM Colony,100,60.8,Jam,Rainy
2026-01-04 15:50:00,SPM Nagar,96,40.46,Moderate,Rainy
2026-01-04 15:54:00,Nagalk Nagar,100,49.98,Moderate,Rainy
2026-01-04 16:12:00,SPM Nagar,171,46.84,Moderate,Cloudy
2026-01-04 16:18:00,Begampur,195,18.13,Free Flow,Rainy
2026-01-04 16:19:00,Nagalk Nagar,121,48.07,Free Flow,Cloudy
2026-01-04 16:47:00,SPM Nagar,190,48.93,Heavy,Cloudy
2026-01-04 16:54:00,SPM Nagar,103,26.13,Free Flow,Clear
2026-01-04 17:02:00,Batlagundu Road,153,27.11,Jam,Clear
2026-01-04 17:18:00,Batlagundu Road,119,18.88,Moderate,Clear
2026-01-04 17:20:00,Trichy Road,162,31.11,Free Flow,Cloudy
2026-01-04 17:47:00,Begampur,136,50.21,Heavy,Cloudy
2026-01-04 18:25:00,Nagalk Nagar,99,37.85,Free Flow,Rainy
2026-01-04 18:53:00,RM Colony,33,64.43,Jam,Cloudy
2026-01-04 19:08:00,Nagalk Nagar,180,38.89,Jam,Rainy
2026-01-04 19:22:00,Nagalk Nagar,113,35.33,Heavy,Cloudy
2026-01-04 19:32:00,Oddanchatram Road,40,66.92,Jam,Cloudy
2026-01-04 19:39:00,Trichy Road,135,29.21,Jam,Cloudy
2026-01-04 19:42:00,Batlagundu Road,133,64.42,Free Flow,Cloudy
2026-01-04 19:59:00,Batlagundu Road,84,51.72,Free Flow,Cloudy
2026-01-04 20:12:00,RM Colony,80,44.25,Free Flow,Rainy
2026-01-04 20:25:00,Dindigul Bus Stand,99,68.48,Free Flow,Cloudy
2026-01-04 20:26:00,Natham Road,84,50.85,Heavy,Cloudy
2026-01-04 20:48:00,Batlagundu Road,182,61.5,Jam,Cloudy
2026-01-04 21:02:00,Oddanchatram Road,155,34.48,Free Flow,Clear
2026-01-04 21:02:00,Trichy Road,116,63.71,Moderate,Rainy
2026-01-04 21:10:00,Oddanchatram Road,149,55.05,Free Flow,Cloudy
2026-01-04 21:14:00,Nagalk Nagar,58,58.58,Jam,Clear
2026-01-04 21:19:00,SPM Nagar,141,64.79,Jam,Cloudy
2026-01-04 21:30:00,Dindigul Bus Stand,34,57.65,Moderate,Clear
2026-01-04 21:34:00,Batlagundu Road,161,50.86,Moderate,Clear
2026-01-04 21:37:00,Oddanchatram Road,190,56.54,Moderate,Clear
2026-01-04 21:55:00,Oddanchatram Road,177,38.45,Moderate,Clear
2026-01-04 21:57:00,Natham Road,82,33.79,Moderate,Rainy
2026-01-04 21:58:00,Batlagundu Road,60,20.09,Jam,Cloudy
2026-01-04 22:03:00,Natham Road,45,16.52,Jam,Rainy
2026-01-04 22:07:00,Begampur,97,15.49,Heavy,Clear
2026-01-04 22:28:00,SPM Nagar,67,23.05,Heavy,Rainy
2026-01-04 22:30:00,RM Colony,145,29.59,Free Flow,Rainy
2026-01-04 22:34:00,Dindigul Bus Stand,174,36.22,Jam,Rainy
2026-01-04 22:34:00,Dindigul Bus Stand,179,33.25,Heavy,Rainy
2026-01-04 22:38:00,Oddanchatram Road,164,23.26,Moderate,Rainy
2026-01-04 22:38:00,Dindigul Bus Stand,130,60.86,Free Flow,Clear
2026-01-04 22:43:00,SPM Nagar,36,27.68,Heavy,Cloudy
2026-01-04 22:45:00,SPM Nagar,56,57.0,Moderate,Clear
2026-01-04 22:53:00,Begampur,25,20.38,Moderate,Clear
2026-01-04 23:19:00,Palani Road,55,67.48,Moderate,Rainy
2026-01-04 23:19:00,Dindigul Bus Stand,177,23.81,Heavy,Clear
2026-01-04 23:39:00,Dindigul Bus Stand,68,22.22,Jam,Cloudy
2026-01-04 23:50:00,RM Colony,94,58.06,Heavy,Cloudy
2026-01-04 23:57:00,Trichy Road,127,52.8,Free Flow,Cloudy
2026-01-05 00:07:00,Oddanchatram Road,176,63.43,Jam,Rainy
2026-01-05 00:09:00,Natham Road,133,37.59,Jam,Rainy
2026-01-05 00:13:00,Begampur,48,58.44,Free Flow,Clear
2026-01-05 00:14:00,Batlagundu Road,128,17.71,Free Flow,Rainy
2026-01-05 00:40:00,Natham Road,43,33.29,Jam,Rainy
2026-01-05 01:19:00,Oddanchatram Road,10,33.94,Free Flow,Cloudy
2026-01-05 01:42:00,Nagalk Nagar,54,55.59,Heavy,Rainy
2026-01-05 01:45:00,Natham Road,57,31.89,Heavy,Cloudy
2026-01-05 01:45:00,Nagalk Nagar,79,42.32,Jam,Rainy
2026-01-05 01:57:00,Dindigul Bus Stand,180,27.72,Heavy,Clear
2026-01-05 02:07:00,RM Colony,64,64.97,Jam,Clear
2026-01-05 02:11:00,Oddanchatram Road,110,69.93,Moderate,Cloudy
2026-01-05 02:32:00,Oddanchatram Road,23,21.76,Heavy,Rainy
2026-01-05 02:46:00,Begampur,96,48.38,Heavy,Clear
2026-01-05 02:53:00,Oddanchatram Road,168,39.88,Heavy,Clear
2026-01-05 03:01:00,SPM Nagar,88,47.16,Free Flow,Rainy
2026-01-05 03:08:00,Natham Road,17,33.31,Moderate,Cloudy
2026-01-05 03:08:00,Batlagundu Road,111,37.19,Free Flow,Cloudy
2026-01-05 03:09:00,Nagalk Nagar,128,56.51,Jam,Rainy
2026-01-05 03:21:00,Oddanchatram Road,16,54.03,Free Flow,Clear
2026-01-05 03:24:00,SPM Nagar,63,41.31,Free Flow,Rainy
2026-01-05 03:33:00,SPM Nagar,89,60.79,Heavy,Cloudy
2026-01-05 03:35:00,Dindigul Bus Stand,95,40.4,Heavy,Cloudy
2026-01-05 03:41:00,Natham Road,147,36.75,Jam,Rainy
2026-01-05 03:42:00,Palani Road,84,52.92,Free Flow,Cloudy
2026-01-05 03:43:00,RM Colony,158,50.02,Free Flow,Clear
2026-01-05 03:48:00,Palani Road,43,35.36,Jam,Rainy
2026-01-05 03:54:00,RM Colony,28,52.04,Jam,Rainy
2026-01-05 04:04:00,SPM Nagar,187,46.59,Jam,Rainy
2026-01-05 04:20:00,Begampur,199,41.35,Free Flow,Clear
2026-01-05 05:03:00,Batlagundu Road,179,67.29,Moderate,Rainy
2026-01-05 05:10:00,Nagalk Nagar,172,19.55,Free Flow,Rainy
2026-01-05 05:15:00,Nagalk Nagar,180,18.1,Moderate,Cloudy
2026-01-05 05:19:00,Oddanchatram Road,83,36.87,Free Flow,Rainy
2026-01-05 05:33:00,Nagalk Nagar,60,25.34,Moderate,Cloudy
2026-01-05 05:47:00,Palani Road,65,36.82,Moderate,Cloudy
2026-01-05 06:02:00,Batlagundu Road,61,63.19,Heavy,Rainy
2026-01-05 06:05:00,Dindigul Bus Stand,158,34.54,Jam,Clear
2026-01-05 06:12:00,Oddanchatram Road,30,22.3,Moderate,Cloudy
2026-01-05 06:12:00,Begampur,162,48.89,Jam,Cloudy
2026-01-05 06:21:00,Oddanchatram Road,161,20.91,Moderate,Rainy
2026-01-05 06:36:00,Oddanchatram Road,128,57.1,Moderate,Cloudy
2026-01-05 07:07:00,Trichy Road,193,45.31,Free Flow,Cloudy
2026-01-05 07:16:00,Batlagundu Road,23,61.49,Moderate,Rainy
2026-01-05 07:18:00,Trichy Road,183,22.61,Moderate,Cloudy
2026-01-05 07:18:00,Palani Road,190,23.84,Jam,Clear
2026-01-05 07:45:00,Batlagundu Road,82,20.3,Heavy,Cloudy
2026-01-05 07:52:00,Natham Road,97,59.01,Heavy,Cloudy
2026-01-05 08:14:00,RM Colony,169,18.49,Free Flow,Clear
2026-01-05 08:17:00,Begampur,81,46.98,Free Flow,Rainy
2026-01-05 08:20:00,Natham Road,51,37.37,Moderate,Clear
2026-01-05 08:26:00,Dindigul Bus Stand,58,62.82,Free Flow,Rainy
2026-01-05 08:36:00,SPM Nagar,192,65.3,Moderate,Rainy
2026-01-05 08:56:00,RM Colony,139,28.52,Heavy,Clear
2026-01-05 08:56:00,SPM Nagar,123,55.41,Free Flow,Cloudy
2026-01-05 09:03:00,SPM Nagar,116,66.84,Free Flow,Rainy
2026-01-05 09:12:00,SPM Nagar,104,26.45,Jam,Clear
2026-01-05 09:15:00,Palani Road,198,62.31,Jam,Rainy
2026-01-05 09:43:00,Oddanchatram Road,194,35.27,Moderate,Clear
2026-01-05 09:49:00,Trichy Road,145,40.91,Moderate,Cloudy
2026-01-05 09:50:00,Oddanchatram Road,100,35.51,Heavy,Rainy
2026-01-05 10:14:00,Trichy Road,109,48.53,Heavy,Clear
2026-01-05 10:24:00,Trichy Road,41,33.13,Heavy,Clear
2026-01-05 10:26:00,Dindigul Bus Stand,86,33.12,Moderate,Rainy
2026-01-05 10:35:00,Batlagundu Road,29,33.98,Heavy,Rainy
2026-01-05 10:38:00,Trichy Road,140,60.49,Free Flow,Cloudy
2026-01-05 10:44:00,Begampur,188,41.27,Moderate,Clear
2026-01-05 11:13:00,RM Colony,147,26.72,Free Flow,Cloudy
2026-01-05 11:29:00,Trichy Road,196,54.89,Moderate,Clear
2026-01-05 11:33:00,Batlagundu Road,166,22.02,Heavy,Cloudy
2026-01-05 11:40:00,Natham Road,44,52.28,Moderate,Rainy
2026-01-05 11:59:00,Batlagundu Road,176,58.18,Jam,Rainy
2026-01-05 12:28:00,Dindigul Bus Stand,35,64.98,Free Flow,Clear
2026-01-05 12:30:00,Trichy Road,171,60.43,Moderate,Cloudy
2026-01-05 12:37:00,Batlagundu Road,106,67.16,Free Flow,Clear
2026-01-05 12:47:00,SPM Nagar,66,36.6,Jam,Rainy
2026-01-05 12:59:00,Begampur,34,20.13,Jam,Rainy
2026-01-05 13:04:00,Natham Road,179,59.09,Moderate,Cloudy
2026-01-05 13:05:00,Natham Road,81,27.71,Free Flow,Cloudy
2026-01-05 13:05:00,Oddanchatram Road,171,61.11,Heavy,Clear
2026-01-05 13:08:00,Dindigul Bus Stand,79,35.61,Moderate,Rainy
2026-01-05 13:09:00,RM Colony,195,31.18,Free Flow,Rainy
2026-01-05 13:18:00,Nagalk Nagar,75,31.29,Jam,Cloudy
2026-01-05 13:52:00,RM Colony,120,53.72,Heavy,Clear
2026-01-05 13:56:00,Dindigul Bus Stand,137,56.97,Moderate,Cloudy
2026-01-05 13:59:00,Trichy Road,110,36.02,Free Flow,Clear
2026-01-05 14:10:00,Nagalk Nagar,171,48.2,Heavy,Clear
2026-01-05 14:17:00,Natham Road,23,29.9,Jam,Cloudy
2026-01-05 14:27:00,Trichy Road,157,52.2,Heavy,Cloudy
2026-01-05 14:40:00,Natham Road,152,22.99,Jam,Rainy
2026-01-05 15:01:00,Batlagundu Road,77,38.13,Heavy,Clear
2026-01-05 15:25:00,Palani Road,169,15.93,Free Flow,Rainy
2026-01-05 15:47:00,RM Colony,76,61.53,Free Flow,Cloudy
2026-01-05 15:48:00,Nagalk Nagar,11,66.07,Moderate,Cloudy
2026-01-05 15:57:00,RM Colony,68,68.01,Heavy,Rainy
2026-01-05 16:07:00,Palani Road,110,25.14,Free Flow,Cloudy
2026-01-05 16:12:00,Natham Road,117,29.71,Jam,Cloudy
2026-01-05 16:12:00,RM Colony,190,69.88,Heavy,Clear
2026-01-05 16:31:00,Palani Road,140,38.23,Heavy,Rainy
2026-01-05 16:36:00,Oddanchatram Road,133,31.39,Jam,Clear
2026-01-05 16:45:00,Nagalk Nagar,193,28.62,Moderate,Cloudy
2026-01-05 16:57:00,SPM Nagar,174,44.72,Free Flow,Cloudy
2026-01-05 16:59:00,Begampur,59,17.64,Moderate,Rainy
2026-01-05 17:00:00,Palani Road,65,34.96,Jam,Cloudy
2026-01-05 17:06:00,Dindigul Bus Stand,124,18.16,Moderate,Rainy
2026-01-05 17:17:00,Natham Road,24,45.14,Free Flow,Cloudy
2026-01-05 17:18:00,Batlagundu Road,183,39.96,Moderate,Rainy
2026-01-05 17:19:00,Oddanchatram Road,167,69.52,Moderate,Rainy
2026-01-05 17:34:00,Batlagundu Road,78,58.36,Free Flow,Clear
2026-01-05 17:54:00,Dindigul Bus Stand,173,39.79,Free Flow,Rainy
2026-01-05 18:14:00,RM Colony,89,56.89,Jam,Rainy
2026-01-05 18:46:00,Batlagundu Road,182,52.93,Free Flow,Rainy
2026-01-05 18:56:00,Trichy Road,91,17.39,Moderate,Clear
2026-01-05 18:57:00,Palani Road,138,51.6,Jam,Rainy
2026-01-05 19:06:00,Oddanchatram Road,14,60.29,Free Flow,Clear
2026-01-05 19:14:00,Nagalk Nagar,149,15.55,Free Flow,Clear
2026-01-05 19:34:00,Natham Road,148,67.59,Moderate,Clear
2026-01-05 19:45:00,Palani Road,114,35.92,Free Flow,Cloudy
